username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
LuJaramilloG;2018-12-06 15:59;0;3;"¿Cuántos días faltan para que dejen atrás la quemada de la bola del alumbrado afuera de Univalle? Insoportables.";;;;"1070709390947307526";https://twitter.com/LuJaramilloG/status/1070709390947307526
STWJaldron;2018-12-06 15:55;0;0;"Pública y mucho mejor que la suya sí es";;;;"1070708293901930496";https://twitter.com/STWJaldron/status/1070708293901930496
GUEVARA10ANDRES;2018-12-06 15:37;0;2;"Por qué los pobres defienden los encapuchados de Univalle?";;;;"1070703700392493056";https://twitter.com/GUEVARA10ANDRES/status/1070703700392493056
HoraPicoCali;2018-12-06 15:28;1;1;"Ahora de adulto, la navidad es diferente a cuando eras niñ@.... COMPLETA LA FRASE Sabes que eres un adulto cuando en navidad_____ Los leemos al aire a las 5:00 p.m. a través de Univalle Estéreo 105.3 Fm ";;;;"1070701525742354437";https://twitter.com/HoraPicoCali/status/1070701525742354437
UnivalleTuluaOf;2018-12-06 15:27;0;0;"Conoce Tu Univalle Sede Tuluá - En este videoclip presentamos a Adrián Piedrahita Cárdenas, Coordinador de Bienestar Universitario, nos habla sobre la importancia de los programas y cursos de Bienestar y cómo estos impactan en la comunidad Univalluna. https://www.facebook.com/UnivalleTulua/posts/2150489711675594";;;;"1070701223643410432";https://twitter.com/UnivalleTuluaOf/status/1070701223643410432
inmsu;2018-12-06 15:21;0;2;"Como se hace dra? la gente sale a trabajar, estudiar y tipos como @JERobledo, a falta de GPetro, salen a convocar y paralizar este país. Ayer trancon de 3 horas en Univalle Cali y quema de ornamento público. Acaso no tenemos derechos?";;@JERobledo;;"1070699643997224961";https://twitter.com/inmsu/status/1070699643997224961
natillaa_;2018-12-06 15:15;0;0;"Cuando tus vecinos saben que eres de Univalle y lo primero que te preguntan es si estuviste tirando piedras ayer.";;;;"1070698225512910850";https://twitter.com/natillaa_/status/1070698225512910850
alvarob10;2018-12-06 15:08;0;0;"Ignorantes....Dis Q,Estudiantes de Univalle ";;;;"1070696373270560768";https://twitter.com/alvarob10/status/1070696373270560768
EnterateCali;2018-12-06 14:56;14;41;"Así quedaron los adornos navideños de la Av. Pasoancho qué fueron incinerados durante las protestas, bloqueos y enfrentamientos de capuchos de Univalle y unidades del ESMAD. ¿Y ahora qué, será que se reparan y se vuelven a poner para que los destruyan? ";;;;"1070693377602129920";https://twitter.com/EnterateCali/status/1070693377602129920
julietacomunica;2018-12-06 14:55;0;1;"Al aire Escalera al Cielo, Rock & Pop, por 105.3 FM, http://emisora.univalle.edu.co y en la app Univalle Estéreo, 9:30 a 11:30 a. m ¡Bienvenidos a la Nueva Cultura de Radio! ";;;;"1070693276628471808";https://twitter.com/julietacomunica/status/1070693276628471808
Univalle_FSalud;2018-12-06 14:54;0;0;"#Prográmate El día de hoy se realizará la jornada de actos simbólicos de "Universidad Saludable" en la Plazoleta Gabriel Velásquez Palau. Durante todo el día habrán diferentes actividades, entre ellas el Taller de Estampado de Camisetas. ";;;#Progr;"1070692867952295936";https://twitter.com/Univalle_FSalud/status/1070692867952295936
UVsocioeconomia;2018-12-06 14:50;7;5;"Te compartimos el artículo de nuestro invitado Jaime Eduardo Jaramillo: "Camilo Torres Restrepo: universitario, investigador y organizador social". Leer https://goo.gl/JdDFwq Conmemoración del Día del Sociólogo, #Univalle. 7 de diciembre - Aud. Antonio J. Posada - 10:00 a.m. ";;;#Univalle;"1070692057721786370";https://twitter.com/UVsocioeconomia/status/1070692057721786370
linamarcela2308;2018-12-06 14:50;0;0;"Univalle the new Grinch (?) Pd: Exagerados de ";;;;"1070691865836437505";https://twitter.com/linamarcela2308/status/1070691865836437505
realidad360;2018-12-06 14:49;0;0;"Dos policías del Esmad heridos y problemas en la movilidad fueron el saldo de los disturbios que se presentaron el día de ayer desde las 2:00 pm hasta las 8:00 pm a las afueras de Univalle sobre la carrera 100. #Univalle #Estudiantes #Disturbios http://realidad360.com/en-fotos-encapuchados-hicieron-trizas-alumbrado-al-sur-de-cali/";;;#Univalle #Estudiantes #Disturbios;"1070691629240066050";https://twitter.com/realidad360/status/1070691629240066050
aprendis019;2018-12-06 14:29;0;0;"Sujetos que salieron encapuchados de Univalle quemaron y dañaron el alumbrado que hay frente a la universidad. Cuando llegó el ESMAD les tiraron papas bombas estos no son universitarios son unos terroristas y hay que combatirlo como se combate al terrorismo a nivel mundial";;;;"1070686779597078528";https://twitter.com/aprendis019/status/1070686779597078528
realidad360;2018-12-06 14:29;0;1;"La marcha del día de hoy es a las 3:30. Inicia en la entrada de Univalle de la calle 16.";;;;"1070686629931683842";https://twitter.com/realidad360/status/1070686629931683842
mospal92;2018-12-06 14:20;0;0;"Ahora cuál será la excusa de @METROCALI para que no haya pasado ni una T31 por la estación uniValle en 15 minutos? Disturbios de capuchos? Porque que yo sepa no hay ningunis disturbios. Lo peor de esta ciudad.";;@METROCALI;;"1070684528937701376";https://twitter.com/mospal92/status/1070684528937701376
tajadasfritass;2018-12-06 14:18;0;1;"¿Qué estarán planeando en Univalle para la @feriadecali? Esas preguntas no me dejan dormir en la noche ";;@feriadecali;;"1070683790593409026";https://twitter.com/tajadasfritass/status/1070683790593409026
inmsu;2018-12-06 14:14;0;1;"A mi, personalmente, me duele que un profe de Univalle, por ej, se gane un montón de plata, para adoctrinar alumnos, para ver que destrozan bienes públicos como les da la gana. Me duele que se pague con los impuestos de ciudadanos de bien.";;;;"1070682899500990467";https://twitter.com/inmsu/status/1070682899500990467
elcorrillonoti;2018-12-06 14:12;0;0;"Las protestas en la Universidad del Valle terminaron con la destrucción del alumbrado público ayer en la tarde en la ciudad de Cali. #CaliCo #Univalle https://www.facebook.com/570413403080477/videos/1957746847674338/";;;#CaliCo #Univalle;"1070682456985124864";https://twitter.com/elcorrillonoti/status/1070682456985124864
UnivalleCol;2018-12-06 14:04;6;19;"#TBT Año 2002. Sala de emisión del Canal Univalle TV operada por Nelson Hinchima, quien hoy en día es docente. ";;;#TBT;"1070680500417822721";https://twitter.com/UnivalleCol/status/1070680500417822721
_SergioAl;2018-12-06 14:04;0;0;"¿Acaso no es estudiante de Univalle? Tiene toda la libertad de dar su opinión y de estar o no de acuerdo, pero afirmar que son de Univalle es cosa grave. Sólo porque salen de un campus al que puede entrar cualquier persona, eso es irresponsable y más si estudia allá. ";;;;"1070680325284610048";https://twitter.com/_SergioAl/status/1070680325284610048
digamelonay;2018-12-06 14:01;0;0;"En Javeriana, y he apoyado los movimientos. No apoyo a los 10 vándalos que destruyen la ciudad en nombre de Univalle";;;;"1070679580221026304";https://twitter.com/digamelonay/status/1070679580221026304
emersonsinister;2018-12-06 13:57;0;0;"UNIVALLE. https://www.facebook.com/100001940620800/posts/2374867052587959/";;;;"1070678743876861952";https://twitter.com/emersonsinister/status/1070678743876861952
gonzaga_rendon;2018-12-06 13:54;0;0;"Y la gente de Seguridad de la Univalle, que sabe quienes son, por qué no los denuncia?";;;;"1070677771423281153";https://twitter.com/gonzaga_rendon/status/1070677771423281153
inmsu;2018-12-06 13:52;0;1;"Que empresario serio, da trabajo a un egresado de semejante antro? El desprestigio de Univalle es enorme con estos hechos. Y es una lástima, porque es de las mejores. Deberían arrestarlos, nosotros pagamos alumbrado público.";;;;"1070677378911866880";https://twitter.com/inmsu/status/1070677378911866880
Dopaminiel;2018-12-06 13:44;0;0;"¿Horrible lo de Univalle ayer? Sí, bastante feo. Pero ¿dónde queda la indignación por los costos tan elevados del alumbrado en Cali años tras año? Hay figuras que cuestan hasta 10 millones de pesos @pagope. Estos "periodistas" como siempre haciendo la cortina de humo.";;@pagope;;"1070675342719897601";https://twitter.com/Dopaminiel/status/1070675342719897601
CaliesCaliCOL;2018-12-06 13:38;1;5;"#NoticiaCali Esta imagen circula por redes sociales, por lo que al parecer esta tarde los estudiantes de Univalle van a protestar en la sede de Meléndez, al sur de Cali. Ojalá sea pacífica y no se presenten disturbios como los de ayer. ";;;#NoticiaCali;"1070673955642585088";https://twitter.com/CaliesCaliCOL/status/1070673955642585088
AleQH1;2018-12-06 13:37;0;0;"A los de Univalle que salen a dañar cuanta cosa de encuentran, hay que buscarlos y desaparecerlos. Cada vez que hacen algo así, pienso que no merecen una hora más de estudio GRATIS.";;;;"1070673708317069313";https://twitter.com/AleQH1/status/1070673708317069313
apf1990;2018-12-06 13:30;0;0;"Que le cobren a univalle....";;;;"1070671765762912256";https://twitter.com/apf1990/status/1070671765762912256
jucaphe;2018-12-06 13:28;0;0;"Después de ver esta noticia, paso por Univalle para ver los daños en el alumbrado navideño. Y oh sorpresa, los daños son mínimos. Sean serios con las noticias que dan Univalle dejan dos agentes del Esmad heridos | Regiones | W Radio Colombia | AMP ";;;;"1070671278351224832";https://twitter.com/jucaphe/status/1070671278351224832
camikeeper80;2018-12-06 13:24;0;0;"estos "estudiantes" deben ser expulsados de la Univalle, no solo por los daños ocasionados ayer, sino por todos los daños causados a la ciudad por sus rayones en muros y paredes. También vieron como dejaron hace un mes las paredes de @BancoRepublica por la carrera quinta.";;@BancoRepublica;;"1070670224947593217";https://twitter.com/camikeeper80/status/1070670224947593217
yolianfernando;2018-12-06 13:21;0;1;"Repudiable .Estos no son estudiantes .Son desadaptados que afectan el nombre de Univalle.";;;;"1070669626483359746";https://twitter.com/yolianfernando/status/1070669626483359746
camikeeper80;2018-12-06 13:18;0;3;"es hora de unirnos los ciudadanos de bien par hacer respetar los bienes comunes. Los queremos ver presos o pagando por los daños ocasionados, los queremos ver expulsados de la Univalle y haciendo trabajo social, barriendo calles, pintando los muros que rayaron";;;;"1070668796220841984";https://twitter.com/camikeeper80/status/1070668796220841984
inmsu;2018-12-06 13:09;1;6;"No solo eso. Ayer unos vándalos, en Univalle, no sabe uno si estudiantes o no, tiraron todo el alumbrado público de frente de 4 cuadras de la paso ancho a sus hogueras. A nosotros nos cobran alumbrado público. Quien responde";;;;"1070666593917636609";https://twitter.com/inmsu/status/1070666593917636609
ademir11;2018-12-06 13:08;0;0;"No les entiendo, hasta risa me dan! Celebran que en París quemen carros, motos y dañen todo a su pasó y arman problema porque en la univalle quemaron el alumbrado navideño, no los entiendo, no es algo contradictorio? – fou";;;;"1070666175602925568";https://twitter.com/ademir11/status/1070666175602925568
luifer7029;2018-12-06 13:02;0;0;"Una pasadita por la univalle, para que esos "estudiantes" no sigan haciendo actos vandálicos y destruyendo nuestro patrimonio, depronto a ud lo escuchan, por ser de los Ospina. Ospina de toda la vida.";;;;"1070664762147643393";https://twitter.com/luifer7029/status/1070664762147643393
XIXCAMUV;2018-12-06 13:00;0;0;"AM Showers Hoy! con una max 31C y una minima 22C. A un dia menos del #XIXCAMUV 9-11 Jul http://goo.gl/lRFK89 @Univalle_FSalud";;@Univalle_FSalud;#XIXCAMUV;"1070664344768262144";https://twitter.com/XIXCAMUV/status/1070664344768262144
joesbaq;2018-12-06 12:53;18;15;"@WRadioColombia y como porqué no le preguntan a Jennifer Pedraza por los "estudiantes" de Univalle que protestan por la misma razón que ella convoca marchas en Bogotá? ";;@WRadioColombia;;"1070662449714655235";https://twitter.com/joesbaq/status/1070662449714655235
HaroldPatioEspi;2018-12-06 12:44;0;1;"@IvanDuque Señor Presidente la comunidad caleña no es explica tanta pasividad, estudiantes de la Univalle destruyen bienes públicos y de particulares, afectan la comunidad caotizando el sistema de transporte masivo como anoche y donde está la autoridad?. Por favor mano dura.";;@IvanDuque;;"1070660369172099072";https://twitter.com/HaroldPatioEspi/status/1070660369172099072
CartoonColombia;2018-12-06 12:42;0;1;"A los periodistas que piden que los estudiantes de las marchas opinen sobre los actos vandálicos de ayer en univalle... quiero verlos opinar sobre los periodistas prepago de siempre! ";;;;"1070659793130524675";https://twitter.com/CartoonColombia/status/1070659793130524675
CartoonColombia;2018-12-06 12:40;0;0;"La marcha estudiantil de hoy es algo muy diferente a los vandálicos de ayer en univalle... No se dejen distraer, esos de ayer llevan 40 años en las mismas!";;;;"1070659260453978117";https://twitter.com/CartoonColombia/status/1070659260453978117
maores13;2018-12-06 12:37;0;1;"Qué pereza que mamera que hartera estos desadaptados de la Univalle. Por qué no hacen algo con esa gente.";;;;"1070658612316520449";https://twitter.com/maores13/status/1070658612316520449
78Ernes;2018-12-06 11:57;0;0;"Alcalde Armitage, Cali le quedó grande. Me arrepiento de haber votado por Ud. Seguridad, movilidad, control espacio público, MIO barril sin fondo, cobro por parquear, violencia, asesinatos, vías llenas de huecos, Univalle etc, todo aumento," no se ve la luz al final del túnel"";;;;"1070648494254362624";https://twitter.com/78Ernes/status/1070648494254362624
vivalasnoticias;2018-12-06 11:56;2;1;"Encapuchados quemaron motivos, figuras, cables y luces navideñas, instalados frente a la Universidad del Valle. Los vandalos, que dicen ser estudiantes, se refugiaron en la sede de Univalle. #VivaLasNoticias";;;#VivaLasNoticias;"1070648050358599681";https://twitter.com/vivalasnoticias/status/1070648050358599681
oscare26;2018-12-06 11:55;1;5;"Soy de Univalle y la apoyo de corazón. Pero estos IMBÉCILES no merecen estar en la U. Que alguno de ellos me explique la relación entre la protesta legítima y ese vandalismo ridículo. LA DEFENSA DE UNIVALLE EN PAZ, CON ARGUMENTOS, NO ACTUANDO COMO UNA HORDA.";;;;"1070647825992683521";https://twitter.com/oscare26/status/1070647825992683521
esarrian;2018-12-06 11:38;0;0;"Sé que esta muy mal Fabián, pero te aseguro que esos no son los estudiantes del consejo estudiantil... Lamentablemente yo que estudié en Univalle se que siempre había una banda de desadaptados que incluso nosotros temíamos. Es triste que esté hecho borré todo el esfuerzo...";;;;"1070643593096900608";https://twitter.com/esarrian/status/1070643593096900608
AragonIg;2018-12-06 11:30;0;1;"Como egresado UNIVALLE manifiesto mi indignación por estos actos salvajes, @ingenieriauv @univalleCo @egresadoUValle";;@ingenieriauv @univalleCo @egresadoUValle;;"1070641546440179712";https://twitter.com/AragonIg/status/1070641546440179712
FmgcolombiaGom;2018-12-06 11:13;0;2;"No son vándalos de Univalle más bien asesinos de la sociedad";;;;"1070637383102709760";https://twitter.com/FmgcolombiaGom/status/1070637383102709760
fabianramirezb;2018-12-06 11:08;0;0;"Ojalá los estudiantes tengan valor para sacar a los agitadores y vándalos. @PoliciaBogota debe revisar protocolos ESMAD, no es posible que destruyan las pocas obras que existen. @PoliciaColombia en Cali los de Univalle incendiaron las vías y no paso nada. Omision? Incapacidad?";;@PoliciaBogota @PoliciaColombia;;"1070636173385699328";https://twitter.com/fabianramirezb/status/1070636173385699328
amparopelaez;2018-12-06 11:05;0;0;"LO QUE PASO AYER EN CALI CON EL VANDALISMO DE GENTE INFILTRADA DE UNIVALLE QUE ACABO CON EL ALUMBRADO NAVIDEÑO ES UNA http://xn--vergenza-95a.NO HAY DERECHO";;;;"1070635356805046272";https://twitter.com/amparopelaez/status/1070635356805046272
DcpCp;2018-12-06 11:03;1;3;"En univalle no se tiene tiempo para andar quemando buses, esos ni estudiantes serán... el ESMAD tuvo que haber cogido a alguno pues, porque en las marchas pacíficas si son súper efectivo";;;;"1070634924246532096";https://twitter.com/DcpCp/status/1070634924246532096
